depth_norm,modality,animal_ID,experiment_ID
597.1294,gated,1.0,1.0
596.0536,gated,1.0,1.0
595.9769,gated,1.0,1.0
573.3071,auditory,1.0,1.0
567.29114,non-responsive,1.0,1.0
565.31494,non-responsive,1.0,1.0
566.60583,auditory,1.0,1.0
561.3682,gated,1.0,1.0
554.8341,non-responsive,1.0,1.0
546.2427,gated,1.0,1.0
559.24176,non-responsive,1.0,1.0
546.08386,non-responsive,1.0,1.0
544.12036,non-responsive,1.0,1.0
543.69617,non-responsive,1.0,1.0
530.86035,non-responsive,1.0,1.0
525.66205,gated,1.0,1.0
516.4041,gated,1.0,1.0
512.4473,non-responsive,1.0,1.0
506.87076,non-responsive,1.0,1.0
504.4802,non-responsive,1.0,1.0
489.43204,non-responsive,1.0,1.0
493.6591,non-responsive,1.0,1.0
482.1106,non-responsive,1.0,1.0
445.7839,auditory,1.0,1.0
449.65045,non-responsive,1.0,1.0
439.67023,non-responsive,1.0,1.0
434.25714,non-responsive,1.0,1.0
432.88593,non-responsive,1.0,1.0
430.30017,gated,1.0,1.0
408.193,non-responsive,1.0,1.0
403.44077,non-responsive,1.0,1.0
407.01523,gated,1.0,1.0
402.4331,non-responsive,1.0,1.0
397.42075,non-responsive,1.0,1.0
392.37372,non-responsive,1.0,1.0
392.8193,non-responsive,1.0,1.0
385.68655,gated,1.0,1.0
375.64816,non-responsive,1.0,1.0
354.3031,gated,1.0,1.0
349.17325,auditory,1.0,1.0
348.57834,auditory,1.0,1.0
344.5487,gated,1.0,1.0
318.721,non-responsive,1.0,1.0
308.8196,non-responsive,1.0,1.0
307.76422,gated,1.0,1.0
305.33908,visual,1.0,1.0
300.25427,non-responsive,1.0,1.0
299.74014,auditory,1.0,1.0
279.33316,non-responsive,1.0,1.0
270.17682,non-responsive,1.0,1.0
244.97601,visual,1.0,1.0
227.72406,gated,1.0,1.0
212.0562,audio-visual,1.0,1.0
206.40417,visual,1.0,1.0
203.12582,audio-visual,1.0,1.0
203.11191,visual,1.0,1.0
197.20561,gated,1.0,1.0
197.70422,visual,1.0,1.0
191.66856,visual,1.0,1.0
186.90297,audio-visual,1.0,1.0
181.72192,gated,1.0,1.0
179.25546,visual,1.0,1.0
172.39061,visual,1.0,1.0
166.22621,visual,1.0,1.0
151.62512,non-responsive,1.0,1.0
148.82538,audio-visual,1.0,1.0
142.15521,gated,1.0,1.0
136.38434,non-responsive,1.0,1.0
137.65306,gated,1.0,1.0
121.84733,audio-visual,1.0,1.0
240.8421,non-responsive,1.0,1.0
221.16025,visual,1.0,1.0
219.66083,visual,1.0,1.0
644.0472,auditory,1.0,5.0
635.0288,gated,1.0,5.0
632.0914,non-responsive,1.0,5.0
622.2894,non-responsive,1.0,5.0
613.2688,non-responsive,1.0,5.0
586.14014,non-responsive,1.0,5.0
596.5274,non-responsive,1.0,5.0
578.99524,non-responsive,1.0,5.0
572.3796,non-responsive,1.0,5.0
574.2391,non-responsive,1.0,5.0
559.7186,gated,1.0,5.0
554.18427,non-responsive,1.0,5.0
536.4355,non-responsive,1.0,5.0
518.4791,non-responsive,1.0,5.0
507.93854,non-responsive,1.0,5.0
498.87445,non-responsive,1.0,5.0
486.2608,non-responsive,1.0,5.0
487.2348,non-responsive,1.0,5.0
483.377,non-responsive,1.0,5.0
486.5834,non-responsive,1.0,5.0
481.2361,non-responsive,1.0,5.0
474.84265,non-responsive,1.0,5.0
462.4929,non-responsive,1.0,5.0
463.79767,non-responsive,1.0,5.0
451.32858,non-responsive,1.0,5.0
449.1003,non-responsive,1.0,5.0
449.28506,non-responsive,1.0,5.0
441.3417,gated,1.0,5.0
439.81815,auditory,1.0,5.0
436.48932,non-responsive,1.0,5.0
434.61383,non-responsive,1.0,5.0
445.32706,non-responsive,1.0,5.0
431.18942,non-responsive,1.0,5.0
418.1444,non-responsive,1.0,5.0
406.97858,auditory,1.0,5.0
400.43564,non-responsive,1.0,5.0
390.80765,non-responsive,1.0,5.0
389.0783,non-responsive,1.0,5.0
351.43274,non-responsive,1.0,5.0
353.71573,non-responsive,1.0,5.0
344.83685,non-responsive,1.0,5.0
340.05148,non-responsive,1.0,5.0
328.09897,non-responsive,1.0,5.0
304.1957,non-responsive,1.0,5.0
279.41183,non-responsive,1.0,5.0
263.38815,gated,1.0,5.0
258.12927,gated,1.0,5.0
249.24936,gated,1.0,5.0
244.20784,visual,1.0,5.0
244.03877,non-responsive,1.0,5.0
237.5188,non-responsive,1.0,5.0
231.0421,non-responsive,1.0,5.0
225.13336,non-responsive,1.0,5.0
224.73813,gated,1.0,5.0
207.0026,gated,1.0,5.0
193.31421,visual,1.0,5.0
190.89282,gated,1.0,5.0
518.97943,non-responsive,1.0,5.0
514.4822,non-responsive,1.0,5.0
451.22223,non-responsive,1.0,5.0
380.4249,gated,2.0,6.0
356.0776,visual,2.0,6.0
349.27286,gated,2.0,6.0
334.50082,non-responsive,2.0,6.0
272.53348,non-responsive,2.0,6.0
260.05685,non-responsive,2.0,6.0
166.61789,non-responsive,2.0,6.0
156.84167,visual,2.0,6.0
155.32756,visual,2.0,6.0
155.24863,non-responsive,2.0,6.0
71.63164,audio-visual,2.0,6.0
632.6472,non-responsive,2.0,7.0
623.0851,audio-visual,2.0,7.0
616.95905,auditory,2.0,7.0
612.6766,auditory,2.0,7.0
609.8065,gated,2.0,7.0
603.2439,non-responsive,2.0,7.0
603.42926,non-responsive,2.0,7.0
595.8577,auditory,2.0,7.0
595.5624,non-responsive,2.0,7.0
584.7723,auditory,2.0,7.0
578.961,gated,2.0,7.0
579.5467,gated,2.0,7.0
577.41754,auditory,2.0,7.0
573.4829,auditory,2.0,7.0
555.68463,non-responsive,2.0,7.0
553.7892,gated,2.0,7.0
541.87866,non-responsive,2.0,7.0
535.0726,gated,2.0,7.0
537.58704,audio-visual,2.0,7.0
528.6404,auditory,2.0,7.0
524.2198,audio-visual,2.0,7.0
518.70087,auditory,2.0,7.0
513.8483,audio-visual,2.0,7.0
501.0894,non-responsive,2.0,7.0
500.7443,non-responsive,2.0,7.0
495.02164,auditory,2.0,7.0
487.58627,auditory,2.0,7.0
485.9582,non-responsive,2.0,7.0
483.66995,gated,2.0,7.0
471.90555,auditory,2.0,7.0
471.35776,non-responsive,2.0,7.0
476.58362,audio-visual,2.0,7.0
455.6977,auditory,2.0,7.0
451.5926,visual,2.0,7.0
441.54617,non-responsive,2.0,7.0
414.43973,gated,2.0,7.0
398.5245,non-responsive,2.0,7.0
381.51486,non-responsive,2.0,7.0
377.72122,visual,2.0,7.0
368.48584,non-responsive,2.0,7.0
356.92017,non-responsive,2.0,7.0
351.9999,gated,2.0,7.0
339.20038,gated,2.0,7.0
324.52963,visual,2.0,7.0
303.31137,visual,2.0,7.0
294.3446,visual,2.0,7.0
292.93735,audio-visual,2.0,7.0
297.43518,visual,2.0,7.0
294.99655,visual,2.0,7.0
286.01556,auditory,2.0,7.0
274.61047,visual,2.0,7.0
271.1758,visual,2.0,7.0
266.39035,visual,2.0,7.0
258.28,audio-visual,2.0,7.0
254.8982,visual,2.0,7.0
242.42322,visual,2.0,7.0
231.61647,visual,2.0,7.0
227.15565,audio-visual,2.0,7.0
210.51178,visual,2.0,7.0
208.64932,visual,2.0,7.0
196.81209,visual,2.0,7.0
182.51582,visual,2.0,7.0
172.65376,audio-visual,2.0,7.0
166.48743,audio-visual,2.0,7.0
163.4845,visual,2.0,7.0
158.82205,gated,2.0,7.0
572.9015,gated,2.0,7.0
653.54407,non-responsive,2.0,8.0
627.0753,non-responsive,2.0,8.0
618.8019,non-responsive,2.0,8.0
617.3471,auditory,2.0,8.0
616.663,non-responsive,2.0,8.0
603.1699,gated,2.0,8.0
603.86035,non-responsive,2.0,8.0
593.1253,visual,2.0,8.0
580.35016,auditory,2.0,8.0
575.0526,non-responsive,2.0,8.0
575.0902,visual,2.0,8.0
571.8085,non-responsive,2.0,8.0
553.7456,non-responsive,2.0,8.0
542.43066,non-responsive,2.0,8.0
541.7702,gated,2.0,8.0
538.15936,gated,2.0,8.0
533.385,non-responsive,2.0,8.0
531.50415,non-responsive,2.0,8.0
531.2906,gated,2.0,8.0
523.1357,non-responsive,2.0,8.0
514.00354,gated,2.0,8.0
513.49896,non-responsive,2.0,8.0
505.8498,non-responsive,2.0,8.0
503.6334,non-responsive,2.0,8.0
493.162,non-responsive,2.0,8.0
491.66205,non-responsive,2.0,8.0
475.34372,gated,2.0,8.0
480.78268,non-responsive,2.0,8.0
474.8121,non-responsive,2.0,8.0
469.70956,non-responsive,2.0,8.0
455.14645,non-responsive,2.0,8.0
449.83728,non-responsive,2.0,8.0
425.89105,non-responsive,2.0,8.0
425.69962,gated,2.0,8.0
402.3714,non-responsive,2.0,8.0
396.89874,visual,2.0,8.0
366.14313,visual,2.0,8.0
367.20056,visual,2.0,8.0
360.37112,non-responsive,2.0,8.0
356.32962,audio-visual,2.0,8.0
338.89404,visual,2.0,8.0
325.9413,non-responsive,2.0,8.0
312.63818,non-responsive,2.0,8.0
306.49203,audio-visual,2.0,8.0
308.60532,non-responsive,2.0,8.0
306.56433,visual,2.0,8.0
293.71,gated,2.0,8.0
276.39212,visual,2.0,8.0
273.52823,visual,2.0,8.0
270.39694,visual,2.0,8.0
264.8974,visual,2.0,8.0
266.42758,audio-visual,2.0,8.0
270.14774,non-responsive,2.0,8.0
261.1386,visual,2.0,8.0
256.4218,audio-visual,2.0,8.0
258.31555,audio-visual,2.0,8.0
253.27,visual,2.0,8.0
657.24603,non-responsive,2.0,8.0
615.91895,non-responsive,2.0,9.0
608.89557,non-responsive,2.0,9.0
608.1468,non-responsive,2.0,9.0
603.39087,non-responsive,2.0,9.0
600.8261,non-responsive,2.0,9.0
594.79584,non-responsive,2.0,9.0
589.1166,auditory,2.0,9.0
589.7856,non-responsive,2.0,9.0
580.3721,non-responsive,2.0,9.0
581.2081,non-responsive,2.0,9.0
564.03876,non-responsive,2.0,9.0
544.7215,non-responsive,2.0,9.0
546.7226,non-responsive,2.0,9.0
541.30444,non-responsive,2.0,9.0
536.00964,gated,2.0,9.0
536.4742,non-responsive,2.0,9.0
503.96118,non-responsive,2.0,9.0
492.50986,non-responsive,2.0,9.0
495.98218,non-responsive,2.0,9.0
486.34457,visual,2.0,9.0
482.20325,non-responsive,2.0,9.0
478.74976,auditory,2.0,9.0
479.01236,non-responsive,2.0,9.0
462.1349,non-responsive,2.0,9.0
453.80276,non-responsive,2.0,9.0
453.48648,non-responsive,2.0,9.0
448.7931,non-responsive,2.0,9.0
442.89453,non-responsive,2.0,9.0
444.06546,non-responsive,2.0,9.0
437.54153,non-responsive,2.0,9.0
426.0587,non-responsive,2.0,9.0
420.84558,non-responsive,2.0,9.0
400.3317,non-responsive,2.0,9.0
394.16785,non-responsive,2.0,9.0
383.6018,non-responsive,2.0,9.0
343.82266,gated,2.0,9.0
322.8489,non-responsive,2.0,9.0
303.40152,non-responsive,2.0,9.0
251.92068,visual,2.0,9.0
239.04295,visual,2.0,9.0
225.8958,gated,2.0,9.0
208.69888,visual,2.0,9.0
198.27304,visual,2.0,9.0
176.00383,visual,2.0,9.0
171.66692,visual,2.0,9.0
170.08156,non-responsive,2.0,9.0
164.14728,non-responsive,2.0,9.0
149.99687,non-responsive,2.0,9.0
152.06964,gated,2.0,9.0
134.25172,visual,2.0,9.0
115.55602,non-responsive,2.0,9.0
455.0049,non-responsive,2.0,9.0
659.05505,auditory,3.0,10.0
657.8653,gated,3.0,10.0
651.7239,non-responsive,3.0,10.0
636.0912,non-responsive,3.0,10.0
637.2178,non-responsive,3.0,10.0
631.04395,non-responsive,3.0,10.0
628.77563,non-responsive,3.0,10.0
626.48035,non-responsive,3.0,10.0
617.08014,non-responsive,3.0,10.0
612.0053,non-responsive,3.0,10.0
617.7141,non-responsive,3.0,10.0
599.7936,auditory,3.0,10.0
566.8266,gated,3.0,10.0
569.2109,auditory,3.0,10.0
561.66394,non-responsive,3.0,10.0
535.99335,non-responsive,3.0,10.0
524.2466,non-responsive,3.0,10.0
515.3338,auditory,3.0,10.0
511.7798,gated,3.0,10.0
481.76282,gated,3.0,10.0
482.37708,gated,3.0,10.0
474.0624,non-responsive,3.0,10.0
467.86603,gated,3.0,10.0
467.19946,non-responsive,3.0,10.0
455.35504,gated,3.0,10.0
453.70795,non-responsive,3.0,10.0
437.58484,auditory,3.0,10.0
429.06726,auditory,3.0,10.0
416.28217,non-responsive,3.0,10.0
414.7754,non-responsive,3.0,10.0
408.53726,gated,3.0,10.0
404.2509,gated,3.0,10.0
390.2831,gated,3.0,10.0
377.72168,auditory,3.0,10.0
377.32907,auditory,3.0,10.0
376.18063,audio-visual,3.0,10.0
312.82928,visual,3.0,10.0
301.7109,visual,3.0,10.0
292.41907,audio-visual,3.0,10.0
282.26923,visual,3.0,10.0
266.50125,visual,3.0,10.0
266.61115,visual,3.0,10.0
248.44122,visual,3.0,10.0
461.63983,non-responsive,3.0,11.0
459.20193,gated,3.0,11.0
441.56192,non-responsive,3.0,11.0
431.62842,gated,3.0,11.0
421.05716,gated,3.0,11.0
412.4361,gated,3.0,11.0
417.64038,gated,3.0,11.0
410.99286,gated,3.0,11.0
410.66492,non-responsive,3.0,11.0
391.68613,gated,3.0,11.0
394.04813,non-responsive,3.0,11.0
390.21323,non-responsive,3.0,11.0
367.72668,non-responsive,3.0,11.0
356.28146,non-responsive,3.0,11.0
355.4412,non-responsive,3.0,11.0
343.67886,gated,3.0,11.0
342.97177,gated,3.0,11.0
334.73218,gated,3.0,11.0
320.54736,gated,3.0,11.0
314.88727,non-responsive,3.0,11.0
300.377,gated,3.0,11.0
278.16846,visual,3.0,11.0
264.76175,audio-visual,3.0,11.0
263.70343,audio-visual,3.0,11.0
259.15814,audio-visual,3.0,11.0
247.29121,non-responsive,3.0,11.0
223.33424,visual,3.0,11.0
223.5202,visual,3.0,11.0
206.03842,audio-visual,3.0,11.0
203.37527,visual,3.0,11.0
173.54652,audio-visual,3.0,11.0
167.00972,visual,3.0,11.0
159.79181,visual,3.0,11.0
151.61322,visual,3.0,11.0
144.20978,visual,3.0,11.0
142.52048,visual,3.0,11.0
135.92313,visual,3.0,11.0
130.1531,visual,3.0,11.0
108.50254,visual,3.0,11.0
105.23081,visual,3.0,11.0
98.60653,visual,3.0,11.0
100.15497,visual,3.0,11.0
105.97405,visual,3.0,11.0
674.6284,non-responsive,3.0,12.0
659.96783,audio-visual,3.0,12.0
658.2274,non-responsive,3.0,12.0
632.33356,auditory,3.0,12.0
636.098,auditory,3.0,12.0
619.6504,non-responsive,3.0,12.0
615.5421,non-responsive,3.0,12.0
612.0073,non-responsive,3.0,12.0
600.9451,auditory,3.0,12.0
576.3182,non-responsive,3.0,12.0
558.69116,gated,3.0,12.0
541.64514,non-responsive,3.0,12.0
527.4945,non-responsive,3.0,12.0
532.1378,non-responsive,3.0,12.0
518.93634,non-responsive,3.0,12.0
523.3263,gated,3.0,12.0
484.1848,non-responsive,3.0,12.0
481.24863,gated,3.0,12.0
478.8425,non-responsive,3.0,12.0
459.55957,auditory,3.0,12.0
456.5232,non-responsive,3.0,12.0
443.54907,auditory,3.0,12.0
429.35876,gated,3.0,12.0
422.66183,non-responsive,3.0,12.0
408.8742,non-responsive,3.0,12.0
341.06738,visual,3.0,12.0
279.00327,audio-visual,3.0,12.0
572.8761,non-responsive,3.0,14.0
567.86334,non-responsive,3.0,14.0
567.8054,non-responsive,3.0,14.0
557.3019,non-responsive,3.0,14.0
557.6719,non-responsive,3.0,14.0
560.2181,non-responsive,3.0,14.0
553.85504,non-responsive,3.0,14.0
554.62573,auditory,3.0,14.0
548.2649,non-responsive,3.0,14.0
533.00525,non-responsive,3.0,14.0
526.2001,non-responsive,3.0,14.0
525.6998,non-responsive,3.0,14.0
521.5626,gated,3.0,14.0
529.0671,non-responsive,3.0,14.0
520.7233,non-responsive,3.0,14.0
508.81378,non-responsive,3.0,14.0
501.9023,non-responsive,3.0,14.0
498.4937,auditory,3.0,14.0
498.17023,non-responsive,3.0,14.0
495.53262,non-responsive,3.0,14.0
489.38968,non-responsive,3.0,14.0
485.95734,gated,3.0,14.0
477.8141,non-responsive,3.0,14.0
468.74655,non-responsive,3.0,14.0
458.2667,visual,3.0,14.0
446.4168,non-responsive,3.0,14.0
434.42178,non-responsive,3.0,14.0
423.14954,non-responsive,3.0,14.0
404.85126,non-responsive,3.0,14.0
405.1627,non-responsive,3.0,14.0
398.71796,non-responsive,3.0,14.0
386.74258,non-responsive,3.0,14.0
386.84073,non-responsive,3.0,14.0
381.733,non-responsive,3.0,14.0
379.10968,non-responsive,3.0,14.0
368.63284,non-responsive,3.0,14.0
368.54218,non-responsive,3.0,14.0
368.6654,non-responsive,3.0,14.0
361.08755,non-responsive,3.0,14.0
361.83755,non-responsive,3.0,14.0
359.1776,non-responsive,3.0,14.0
355.8051,non-responsive,3.0,14.0
355.90778,non-responsive,3.0,14.0
320.7202,gated,3.0,14.0
314.2141,non-responsive,3.0,14.0
307.85608,non-responsive,3.0,14.0
307.78073,non-responsive,3.0,14.0
306.7809,non-responsive,3.0,14.0
300.4748,audio-visual,3.0,14.0
295.70874,visual,3.0,14.0
296.59027,non-responsive,3.0,14.0
289.98297,visual,3.0,14.0
289.22305,non-responsive,3.0,14.0
290.8318,non-responsive,3.0,14.0
289.0184,non-responsive,3.0,14.0
270.54645,non-responsive,3.0,14.0
260.20984,visual,3.0,14.0
253.27345,gated,3.0,14.0
253.07585,visual,3.0,14.0
246.88148,visual,3.0,14.0
240.5152,visual,3.0,14.0
238.48994,gated,3.0,14.0
240.26942,visual,3.0,14.0
222.24876,non-responsive,3.0,14.0
216.43141,visual,3.0,14.0
216.6198,non-responsive,3.0,14.0
203.9067,gated,3.0,14.0
195.24333,visual,3.0,14.0
190.93265,non-responsive,3.0,14.0
186.00835,visual,3.0,14.0
182.93144,visual,3.0,14.0
178.95958,non-responsive,3.0,14.0
180.13448,gated,3.0,14.0
164.04295,visual,3.0,14.0
160.96567,visual,3.0,14.0
156.12796,non-responsive,3.0,14.0
157.64655,audio-visual,3.0,14.0
150.21758,non-responsive,3.0,14.0
138.87395,non-responsive,3.0,14.0
138.94856,visual,3.0,14.0
132.19066,visual,3.0,14.0
514.9943,non-responsive,3.0,14.0
514.2954,non-responsive,3.0,14.0
508.98373,non-responsive,3.0,14.0
508.4541,non-responsive,3.0,14.0
614.92096,gated,4.0,15.0
602.9046,non-responsive,4.0,15.0
566.80743,gated,4.0,15.0
566.80896,gated,4.0,15.0
561.2668,non-responsive,4.0,15.0
546.3859,audio-visual,4.0,15.0
505.46774,auditory,4.0,15.0
475.8378,gated,4.0,15.0
440.18674,non-responsive,4.0,15.0
390.70102,audio-visual,4.0,15.0
380.41174,auditory,4.0,15.0
356.24173,auditory,4.0,15.0
348.91275,visual,4.0,15.0
335.9792,non-responsive,4.0,15.0
326.7975,audio-visual,4.0,15.0
311.98907,non-responsive,4.0,15.0
278.3542,non-responsive,4.0,15.0
265.1705,non-responsive,4.0,15.0
263.38113,gated,4.0,15.0
223.52423,visual,4.0,15.0
173.4164,visual,4.0,15.0
168.3664,visual,4.0,15.0
157.31604,non-responsive,4.0,15.0
147.8701,visual,4.0,15.0
127.43848,visual,4.0,15.0
97.01378,visual,4.0,15.0
711.11633,gated,4.0,16.0
686.92236,non-responsive,4.0,16.0
680.75073,gated,4.0,16.0
682.7308,gated,4.0,16.0
673.455,non-responsive,4.0,16.0
667.39606,gated,4.0,16.0
645.79596,gated,4.0,16.0
637.32745,non-responsive,4.0,16.0
627.22894,non-responsive,4.0,16.0
614.515,non-responsive,4.0,16.0
605.2033,gated,4.0,16.0
607.7577,non-responsive,4.0,16.0
609.0988,gated,4.0,16.0
587.34515,auditory,4.0,16.0
583.13275,non-responsive,4.0,16.0
577.0055,non-responsive,4.0,16.0
585.0734,gated,4.0,16.0
575.9462,gated,4.0,16.0
569.22125,gated,4.0,16.0
571.1672,gated,4.0,16.0
556.86066,non-responsive,4.0,16.0
563.6243,gated,4.0,16.0
545.93726,non-responsive,4.0,16.0
541.769,gated,4.0,16.0
523.2882,non-responsive,4.0,16.0
513.32837,audio-visual,4.0,16.0
491.94244,gated,4.0,16.0
468.9334,non-responsive,4.0,16.0
458.52026,visual,4.0,16.0
440.17007,non-responsive,4.0,16.0
433.745,gated,4.0,16.0
427.96155,gated,4.0,16.0
419.91638,non-responsive,4.0,16.0
421.0917,auditory,4.0,16.0
395.22406,non-responsive,4.0,16.0
388.6064,non-responsive,4.0,16.0
374.73212,auditory,4.0,16.0
347.38803,non-responsive,4.0,16.0
342.41745,gated,4.0,16.0
323.45575,auditory,4.0,16.0
281.5902,non-responsive,4.0,16.0
248.33766,visual,4.0,16.0
243.2688,visual,4.0,16.0
245.42215,visual,4.0,16.0
226.6908,non-responsive,4.0,16.0
555.21014,auditory,4.0,17.0
550.18176,auditory,4.0,17.0
551.37164,auditory,4.0,17.0
539.87524,non-responsive,4.0,17.0
529.66156,auditory,4.0,17.0
514.7187,non-responsive,4.0,17.0
497.30862,gated,4.0,17.0
493.5118,auditory,4.0,17.0
452.33884,non-responsive,4.0,17.0
438.1633,non-responsive,4.0,17.0
427.8027,auditory,4.0,17.0
406.2077,non-responsive,4.0,17.0
409.66516,non-responsive,4.0,17.0
396.22986,non-responsive,4.0,17.0
374.09937,auditory,4.0,17.0
358.4809,non-responsive,4.0,17.0
353.41565,auditory,4.0,17.0
344.84113,non-responsive,4.0,17.0
327.9859,non-responsive,4.0,17.0
293.94418,auditory,4.0,17.0
296.08722,non-responsive,4.0,17.0
290.47296,auditory,4.0,17.0
289.8503,non-responsive,4.0,17.0
291.47836,gated,4.0,17.0
282.92508,non-responsive,4.0,17.0
270.7914,auditory,4.0,17.0
270.38626,non-responsive,4.0,17.0
243.69774,gated,4.0,17.0
187.56808,non-responsive,4.0,17.0
146.34517,gated,4.0,17.0
143.74722,visual,4.0,17.0
121.23042,visual,4.0,17.0
77.41892,visual,4.0,17.0
61.741493,non-responsive,4.0,17.0
46.055405,audio-visual,4.0,17.0
41.312317,non-responsive,4.0,17.0
588.8574,gated,4.0,18.0
589.7056,audio-visual,4.0,18.0
585.32544,non-responsive,4.0,18.0
559.77014,auditory,4.0,18.0
558.20026,auditory,4.0,18.0
540.4602,non-responsive,4.0,18.0
528.8454,non-responsive,4.0,18.0
523.1799,non-responsive,4.0,18.0
503.81903,non-responsive,4.0,18.0
502.53198,non-responsive,4.0,18.0
486.1064,gated,4.0,18.0
487.67145,non-responsive,4.0,18.0
479.49298,non-responsive,4.0,18.0
463.75467,auditory,4.0,18.0
461.7537,visual,4.0,18.0
440.05383,non-responsive,4.0,18.0
435.64847,auditory,4.0,18.0
431.42517,non-responsive,4.0,18.0
425.35202,non-responsive,4.0,18.0
419.88235,non-responsive,4.0,18.0
413.84113,non-responsive,4.0,18.0
410.68646,non-responsive,4.0,18.0
407.26093,non-responsive,4.0,18.0
407.73163,non-responsive,4.0,18.0
396.64264,auditory,4.0,18.0
364.57104,gated,4.0,18.0
361.06802,non-responsive,4.0,18.0
352.70972,non-responsive,4.0,18.0
328.8466,non-responsive,4.0,18.0
328.8875,gated,4.0,18.0
325.47986,auditory,4.0,18.0
319.47226,non-responsive,4.0,18.0
313.5732,non-responsive,4.0,18.0
310.66708,non-responsive,4.0,18.0
296.03928,visual,4.0,18.0
281.42712,auditory,4.0,18.0
264.97128,audio-visual,4.0,18.0
263.90213,gated,4.0,18.0
258.50885,non-responsive,4.0,18.0
250.98224,non-responsive,4.0,18.0
250.8696,audio-visual,4.0,18.0
241.17105,non-responsive,4.0,18.0
237.25026,non-responsive,4.0,18.0
222.28586,visual,4.0,18.0
220.21263,visual,4.0,18.0
209.75655,visual,4.0,18.0
193.93475,non-responsive,4.0,18.0
192.6965,visual,4.0,18.0
186.88867,visual,4.0,18.0
182.42648,gated,4.0,18.0
159.61975,non-responsive,4.0,18.0
641.21436,gated,4.0,19.0
634.9122,gated,4.0,19.0
606.79425,non-responsive,4.0,19.0
607.20953,auditory,4.0,19.0
546.6215,audio-visual,4.0,19.0
533.67566,auditory,4.0,19.0
513.5777,gated,4.0,19.0
512.2892,audio-visual,4.0,19.0
519.07806,auditory,4.0,19.0
501.75217,auditory,4.0,19.0
491.683,auditory,4.0,19.0
483.65887,non-responsive,4.0,19.0
480.64355,visual,4.0,19.0
472.57547,gated,4.0,19.0
468.5184,visual,4.0,19.0
458.0986,gated,4.0,19.0
458.67935,gated,4.0,19.0
461.9601,gated,4.0,19.0
448.10437,auditory,4.0,19.0
430.96884,gated,4.0,19.0
439.5836,auditory,4.0,19.0
439.16302,auditory,4.0,19.0
431.87723,gated,4.0,19.0
425.69626,auditory,4.0,19.0
421.2179,auditory,4.0,19.0
421.18533,gated,4.0,19.0
417.5447,gated,4.0,19.0
417.76126,audio-visual,4.0,19.0
404.84982,non-responsive,4.0,19.0
401.86157,auditory,4.0,19.0
406.34323,audio-visual,4.0,19.0
393.92468,visual,4.0,19.0
392.46918,auditory,4.0,19.0
358.06662,auditory,4.0,19.0
358.9301,non-responsive,4.0,19.0
330.16138,auditory,4.0,19.0
323.98886,non-responsive,4.0,19.0
315.1121,non-responsive,4.0,19.0
301.6931,auditory,4.0,19.0
273.04318,visual,4.0,19.0
270.93222,visual,4.0,19.0
262.5498,non-responsive,4.0,19.0
226.11264,visual,4.0,19.0
217.59868,visual,4.0,19.0
218.61066,non-responsive,4.0,19.0
205.5827,visual,4.0,19.0
185.4306,visual,4.0,19.0
180.1178,audio-visual,4.0,19.0
175.44054,visual,4.0,19.0
166.32487,visual,4.0,19.0
162.06987,visual,4.0,19.0
155.82222,visual,4.0,19.0
139.848,gated,4.0,19.0
117.34684,visual,4.0,19.0
605.29114,gated,5.0,20.0
606.0268,non-responsive,5.0,20.0
604.54565,non-responsive,5.0,20.0
603.94293,gated,5.0,20.0
598.16364,gated,5.0,20.0
584.6005,non-responsive,5.0,20.0
584.03284,gated,5.0,20.0
579.0354,auditory,5.0,20.0
579.1567,non-responsive,5.0,20.0
572.97296,auditory,5.0,20.0
574.52563,auditory,5.0,20.0
568.0855,non-responsive,5.0,20.0
567.4901,non-responsive,5.0,20.0
566.00037,auditory,5.0,20.0
561.2956,non-responsive,5.0,20.0
559.43756,non-responsive,5.0,20.0
555.606,non-responsive,5.0,20.0
555.90894,non-responsive,5.0,20.0
549.8585,non-responsive,5.0,20.0
517.731,non-responsive,5.0,20.0
511.7228,non-responsive,5.0,20.0
507.38718,non-responsive,5.0,20.0
507.40698,non-responsive,5.0,20.0
474.4745,non-responsive,5.0,20.0
470.43097,non-responsive,5.0,20.0
476.54596,non-responsive,5.0,20.0
461.85974,gated,5.0,20.0
457.60007,gated,5.0,20.0
452.54532,gated,5.0,20.0
449.49957,non-responsive,5.0,20.0
448.06375,non-responsive,5.0,20.0
448.1465,non-responsive,5.0,20.0
449.7198,gated,5.0,20.0
438.76047,non-responsive,5.0,20.0
435.65567,non-responsive,5.0,20.0
423.7379,gated,5.0,20.0
418.18597,non-responsive,5.0,20.0
418.7458,non-responsive,5.0,20.0
413.13736,gated,5.0,20.0
409.65222,non-responsive,5.0,20.0
411.14,non-responsive,5.0,20.0
397.3202,auditory,5.0,20.0
375.2678,non-responsive,5.0,20.0
366.60226,auditory,5.0,20.0
365.10754,non-responsive,5.0,20.0
363.09967,non-responsive,5.0,20.0
357.9748,non-responsive,5.0,20.0
343.92184,gated,5.0,20.0
337.86655,gated,5.0,20.0
329.17697,non-responsive,5.0,20.0
303.71,non-responsive,5.0,20.0
298.87592,non-responsive,5.0,20.0
290.40332,non-responsive,5.0,20.0
293.66666,non-responsive,5.0,20.0
290.95377,non-responsive,5.0,20.0
277.85645,non-responsive,5.0,20.0
274.87067,non-responsive,5.0,20.0
